614,148124,41867,119525,,,positive,148124;41867;119525
615,38904,60750,9796068,,,positive,38904;60750;9796068
616,24812758,4091,,,,positive,24812758;4091
617,2801,3386,,,,positive,2801;3386
618,148124,123631,,,,positive,148124;123631
619,2249,3961,4946,,,positive,2249;3961;4946
620,3386,5002,,,,positive,3386;5002
621,55245,439302,,,,positive,55245;439302
622,387447,2907,5743,5426,,positive,387447;2907;5743;5426
623,60823,9831414,,,,positive,60823;9831414
624,2244,65628,5743,216326,,positive,2244;65628;5743;216326
625,148124,176167,5865,,,positive,148124;176167;5865
626,118984445,65981,,,,positive,118984445;65981
627,2907,148124,31703,3001322,,positive,2907;148124;31703;3001322
628,16134956,4091,,,,positive,16134956;4091
629,92727,54671008,392622,,,positive,92727;54671008;392622
630,5280965,3365,,,,positive,5280965;3365
631,3081884,28485186,,,,positive,3081884;28485186
632,2578,4578,,,,positive,2578;4578
633,2733832,3121,,,,positive,2733832;3121
634,3385,6006,9887053,,,positive,3385;6006;9887053
635,216326,24801580,,,,positive,216326;24801580
636,24801580,85668777,176870,,,positive,24801580;85668777;176870
637,3652,3899,126941,5359476,,positive,3652;3899;126941;5359476
638,387447,451668,,,,positive,387447;451668
639,60871,60825,,,,positive,60871;60825
640,5212,110635,,,,positive,5212;110635
641,5493444,3639,60846,,,positive,5493444;3639;60846
642,28420285,6251,,,,positive,28420285;6251
643,9827599,5487426,,,,positive,9827599;5487426
644,2435,5311221,,,,positive,2435;5311221
645,3385,216239,,,,positive,3385;216239
646,148124,11485656,,,,positive,148124;11485656
647,6450551,60750,,,,positive,6450551;60750
648,5002,5073,60854,,,positive,5002;5073;60854
649,6918365,5743,6337614,,,positive,6918365;5743;6337614
650,9917021,148124,,,,positive,9917021;148124
651,387447,31703,,,,positive,387447;31703
652,24801580,208908,,,,positive,24801580;208908
653,5388906,1046,,,,positive,5388906;1046
654,2244,9871419,,,,positive,2244;9871419
655,60823,9870625,,,,positive,60823;9870625
656,1018,4653,,,,positive,1018;4653
657,213039,54671008,392622,,,positive,213039;54671008;392622
658,2244,637568,,,,positive,2244;637568
659,60877,4463,464205,,,positive,60877;4463;464205
660,5991,6279,16132356,,,positive,5991;6279;16132356
661,28483767,126941,,,,positive,28483767;126941
662,60953,208908,,,,positive,60953;208908
663,24801580,3385,60838,6006,9887053,positive,24801580;3385;60838;6006;9887053
664,216326,460612,5865,,,positive,216326;460612;5865
665,24801580,60953,85668777,9887053,,positive,24801580;60953;85668777;9887053
666,60953,60750,216239,,,positive,60953;60750;216239
667,60825,3002977,35370,,,positive,60825;3002977;35370
668,36314,NULL,,,,positive,36314
669,1983,3033,3672,,,positive,1983;3033;3672
670,60953,2907,,,,positive,60953;2907
671,74890578,24801580,,,,positive,74890578;24801580
672,2907,148124,31703,,,positive,2907;148124;31703
673,4192,4943,,,,positive,4192;4943
674,1983,33613,5360696,3516,7028,positive,1983;33613;5360696;3516;7028
675,60823,5362119,3961,,,positive,60823;5362119;3961
676,6442177,446541,,,,positive,6442177;446541
677,3385,60838,6006,,,positive,3385;60838;6006
678,60953,6445540,,,,positive,60953;6445540
679,6442177,3902,,,,positive,6442177;3902
680,6253,NULL,,,,positive,6253
681,3476,4091,,,,positive,3476;4091
682,65664,40692,,,,positive,65664;40692
683,5281004,3883,,,,positive,5281004;3883
684,28473905,4192,,,,positive,28473905;4192
685,456410,122262,,,,positive,456410;122262
686,60871,153941,,,,positive,60871;153941
687,208908,11525740,,,,positive,208908;11525740
688,60750,9887053,,,,positive,60750;9887053
689,2244,60606,4594,,,positive,2244;60606;4594
690,5284570,5284604,,,,positive,5284570;5284604
691,5743,134780,,,,positive,5743;134780
692,60877,464205,35370,,,positive,60877;464205;35370
693,2130,4091,4585,5734,,positive,2130;4091;4585;5734
694,387447,5743,6918837,,,positive,387447;5743;6918837
695,28005151,31378,5754,,,positive,28005151;31378;5754
696,2907,148124,41867,3385,3001322,positive,2907;148124;41867;3385;3001322
697,28469364,216239,,,,positive,28469364;216239
698,60750,60838,28486761,,,positive,60750;60838;28486761
699,24801580,60953,2767,3385,,positive,24801580;60953;2767;3385
700,2187,123631,,,,positive,2187;123631
701,25244225,54678486,,,,positive,25244225;54678486
702,240801580,208908,3001322,,,positive,240801580;208908;3001322
703,60825,92727,392622,35370,,positive,60825;92727;392622;35370
704,5291,28469364,,,,positive,5291;28469364
705,6321424,4030,,,,positive,6321424;4030
706,2244,60606,,,,positive,2244;60606
707,3333,4171,,,,positive,3333;4171
708,148124,31703,,,,positive,148124;31703
709,28457410,5284616,,,,positive,28457410;5284616
710,3676,4510,,,,positive,3676;4510
711,38904,979668,36314,,,positive,38904;979668;36314
712,28485187,126941,,,,positive,28485187;126941
713,6253,30323,70683024,27838641,153997,positive,6253;30323;70683024;27838641;153997
714,5281078,5865,5284616,,,positive,5281078;5865;5284616
715,5280795,68617,,,,positive,5280795;68617
716,38904,36314,11178236,,,positive,38904;36314;11178236
717,9837243,5284583,3958,,,positive,9837243;5284583;3958
718,447043,4993,17134,,,positive,447043;4993;17134
719,24801580,2907,148124,41867,,positive,24801580;2907;148124;41867
720,247,586,444412,17548438,,positive,247;586;444412;17548438
721,5991,6230,,,,positive,5991;6230
722,4212,5865,,,,positive,4212;5865
723,2907,31703,3385,,,positive,2907;31703;3385
724,3100,6918289,,,,positive,3100;6918289
725,447043,5381226,,,,positive,447043;5381226
726,28484955,5362420,,,,positive,28484955;5362420
727,300471,36314,,,,positive,300471;36314
728,31703,3121,,,,positive,31703;3121
729,54671203,5381226,,,,positive,54671203;5381226
730,118984445,4091,,,,positive,118984445;4091
731,5353562,28485549,,,,positive,5353562;28485549
732,5360515,68617,,,,positive,5360515;68617
733,65664,4993,9047,,,positive,65664;4993;9047
734,148192,25151504,60877,464205,,positive,148192;25151504;60877;464205
735,38904,2907,148124,31703,3001322,positive,38904;2907;148124;31703;3001322
736,2767,3385,71306834,,,positive,2767;3385;71306834
737,28484270,5284616,4445643,,,positive,28484270;5284616;4445643
738,6253,28321813,,,,positive,6253;28321813
739,2907,31703,60750,36314,,positive,2907;31703;60750;36314
740,60871,153941,60825,,,positive,60871;153941;60825
741,60606,6918456,,,,positive,60606;6918456
742,2244,60606,6918456,,,positive,2244;60606;6918456
743,3278,77999,,,,positive,3278;77999
744,148124,36314,3001322,,,positive,148124;36314;3001322
745,148124,176870,,,,positive,148124;176870
746,28475384,9782,5288783,,,positive,28475384;9782;5288783
747,9933475,3950,,,,positive,9933475;3950
748,3715,28371574,,,,positive,3715;28371574
749,38904,60750,,,,positive,38904;60750
750,444036,4636,4893,,,positive,444036;4636;4893
751,4585,3121,,,,positive,4585;3121
752,148124,5865,,,,positive,148124;5865
753,104741,123631,,,,positive,104741;123631
754,5816,6741,644077,,,positive,5816;6741;644077
755,45588096,4829,,,,positive,45588096;4829
756,5743,5284566,4917,,,positive,5743;5284566;4917
757,28477519,2907,657237,,,positive,28477519;2907;657237
758,28484270,5281078,5284616,45643,,positive,28484270;5281078;5284616;45643
759,3033,28461199,,,,positive,3033;28461199
760,5742832,14969,,,,positive,5742832;14969
761,21700,2083,,,,positive,21700;2083
762,9942071,5311,,,,positive,9942071;5311
763,3476,118984454,4091,,,positive,3476;118984454;4091
764,2265,28486256,6741,,,positive,2265;28486256;6741
765,60823,60606,,,,positive,60823;60606
766,2767,31703,3690,102335583,5978,positive,2767;31703;3690;102335583;5978
767,36811,439260,,,,positive,36811;439260
768,3385,383414,,,,positive,3385;383414
769,33613,68911,6437380,,,positive,33613;68911;6437380
770,21700,5152,,,,positive,21700;5152
771,3467,149096,,,,positive,3467;149096
772,148124,3385,6006,9887053,,positive,148124;3385;6006;9887053
773,104741,28427155,,,,positive,104741;28427155
774,2375,16052011,,,,positive,2375;16052011
775,148124,41867,28482412,,,positive,148124;41867;28482412
776,60795,2733832,,,,positive,60795;2733832
777,6037,4091,,,,positive,6037;4091
778,60198,28427155,,,,positive,60198;28427155
779,150311,446155,,,,positive,150311;446155
780,6335486,4173,4594,54675776,,positive,6335486;4173;4594;54675776
781,152946,456199,1046,,,positive,152946;456199;1046
782,11556711,5743,216326,,,positive,11556711;5743;216326
783,24801580,2767,446556,,,positive,24801580;2767;446556
784,68911,2719,6437380,,,positive,68911;2719;6437380
785,387447,2907,5743,216326,,positive,387447;2907;5743;216326
786,9917021,5743,4595,,,positive,9917021;5743;4595
787,5479530,149096,,,,positive,5479530;149096
788,176870,60750,9887053,,,positive,176870;60750;9887053
789,5743,216326,28443351,,,positive,5743;216326;28443351
790,176870,5376617,,,,positive,176870;5376617
791,23725625,36314,,,,positive,23725625;36314
792,9915743,36314,,,,positive,9915743;36314
793,46930981,31703,36462,5865,9703,positive,46930981;31703;36462;5865;9703
794,28469364,37542,16130571,,,positive,28469364;37542;16130571
795,9552079,3676,,,,positive,9552079;3676
796,25074887,3902,,,,positive,25074887;3902
797,4192,9910224,,,,positive,4192;9910224
798,28472526,5284616,,,,positive,28472526;5284616
799,118984450,118984454,,,,positive,118984450;118984454
800,50225,28479767,,,,positive,50225;28479767
801,28482144,4091,,,,positive,28482144;4091
802,3083544,5152,,,,positive,3083544;5152
803,33613,9568614,152946,,,positive,33613;9568614;152946
804,28477519,5284616,,,,positive,28477519;5284616
805,24801580,2907,41867,3385,36314,positive,24801580;2907;41867;3385;36314
806,9852981,84029,,,,positive,9852981;84029
807,6249,5479529,130313,,,positive,6249;5479529;130313
808,9444,5329098,,,,positive,9444;5329098
809,10324367,28469364,37542,,,positive,10324367;28469364;37542
810,123631,54454,,,,positive,123631;54454
811,3345,4192,,,,positive,3345;4192
812,122262,4993,17134,,,positive,122262;4993;17134
813,5394,5311,,,,positive,5394;5311
814,28486256,126941,6741,,,positive,28486256;126941;6741
815,3339,9874248,,,,positive,3339;9874248
816,9867642,938,446157,,,positive,9867642;938;446157
817,5353562,104799,71306834,,,positive,5353562;104799;71306834
818,38904,31703,3001322,,,positive,38904;31703;3001322
819,60835,146570,,,,positive,60835;146570
820,60823,28485186,,,,positive,60823;28485186
821,60823,9874248,,,,positive,60823;9874248
822,28457410,6442177,445643,,,positive,28457410;6442177;445643
823,33613,27852385,5280980,9568614,5323714,positive,33613;27852385;5280980;9568614;5323714
824,1548955,4091,,,,positive,1548955;4091
825,64139,60877,60825,464205,35370,positive,64139;60877;60825;464205;35370
826,9874248,446157,,,,positive,9874248;446157
827,3083544,28477722,5152,,,positive,3083544;28477722;5152
828,5479530,150610,,,,positive,5479530;150610
829,3345,4062,,,,positive,3345;4062
830,444036,3083544,,,,positive,444036;3083544
831,4168,6041,,,,positive,4168;6041
832,657180,68740,,,,positive,657180;68740
833,3440,5833,,,,positive,3440;5833
834,3440,6251,,,,positive,3440;6251
835,5994,36462,70683024,28485020,,positive,5994;36462;70683024;28485020
836,5284616,445643,,,,positive,5284616;445643
837,456410,122262,4908,,,positive,456410;122262;4908
838,2771,3386,,,,positive,2771;3386
839,5282181,10112,60852,,,positive,5282181;10112;60852
840,60825,54671008,464205,,,positive,60825;54671008;464205
841,2478,460612,,,,positive,2478;460612
842,2907,70683024,,,,positive,2907;70683024
843,126941,445643,,,,positive,126941;445643
844,60606,6442177,,,,positive,60606;6442177
845,2165,65664,4993,17134,,positive,2165;65664;4993;17134
846,2995,5360515,43815,,,positive,2995;5360515;43815
847,28477519,24801580,27838641,,,positive,28477519;24801580;27838641
848,3599,165580,,,,positive,3599;165580
849,60750,36314,,,,positive,60750;36314
850,5281078,5284616,445643,,,positive,5281078;5284616;445643
851,45588096,5755,,,,positive,45588096;5755
852,54687,54454,,,,positive,54687;54454
853,60823,150311,3339,,,positive,60823;150311;3339
854,82146,4114,,,,positive,82146;4114
855,6041,7028,,,,positive,6041;7028
856,85668777,2767,5311497,,,positive,85668777;2767;5311497
857,118984454,90472060,4091,,,positive,118984454;90472060;4091
858,5865,5426,,,,positive,5865;5426
859,5280795,68740,,,,positive,5280795;68740
860,28482357,26836914,37542,,,positive,28482357;26836914;37542
861,10182969,772,54678486,,,positive,10182969;772;54678486
862,4679,5042,,,,positive,4679;5042
863,2907,31703,28466278,5865,5978,positive,2907;31703;28466278;5865;5978
864,24801580,38904,60750,,,positive,24801580;38904;60750
865,2767,446556,,,,positive,2767;446556
866,149096,5865,,,,positive,149096;5865
867,28476488,3001322,,,,positive,28476488;3001322
868,4908,4993,17134,,,positive,4908;4993;17134
869,44093,3749,,,,positive,44093;3749
870,2265,5755,,,,positive,2265;5755
871,208908,36314,3001322,,,positive,208908;36314;3001322
872,148192,60825,54671008,,,positive,148192;60825;54671008
873,9444,216326,,,,positive,9444;216326
874,5284570,5284603,,,,positive,5284570;5284603
875,5757,657180,,,,positive,5757;657180
876,3308,4946,,,,positive,3308;4946
877,2767,176870,,,,positive,2767;176870
878,28485187,126941,5755,,,positive,28485187;126941;5755
879,2767,3385,,,,positive,2767;3385
880,3626,5288826,175805,,,positive,3626;5288826;175805
881,9047260,4091,,,,positive,9047260;4091
882,3083544,5487426,,,,positive,3083544;5487426
883,54687,60846,,,,positive,54687;60846
884,24801580,2767,60700,,,positive,24801580;2767;60700
885,2708,24801580,,,,positive,2708;24801580
886,2907,657237,6918251,,,positive,2907;657237;6918251
887,5281078,5865,445643,,,positive,5281078;5865;445643
888,2244,2754,60606,,,positive,2244;2754;60606
889,3767,5329,5578,,,positive,3767;5329;5578
890,118984454,4091,,,,positive,118984454;4091
891,10112,16132392,5280795,,,positive,10112;16132392;5280795
892,387447,42890,,,,positive,387447;42890
893,2187,16052011,,,,positive,2187;16052011
894,28472526,25244225,,,,positive,28472526;25244225
895,6741,5281078,5865,24801580,,positive,6741;5281078;5865;24801580
896,60606,65999,,,,positive,60606;65999
897,2165,4993,17134,,,positive,2165;4993;17134
898,5493444,44093,,,,positive,5493444;44093
899,5281004,5403,,,,positive,5281004;5403
900,772,446157,,,,positive,772;446157
901,2712,2771,4829,,,positive,2712;2771;4829
902,2474,5284570,,,,positive,2474;5284570
903,53487990,28469364,37542,,,positive,53487990;28469364;37542
904,5481173,4173,,,,positive,5481173;4173
905,2244,216326,460612,5865,,positive,2244;216326;460612;5865
906,2585,5388962,,,,positive,2585;5388962
907,3386,11125,5656,,,positive,3386;11125;5656
908,28005151,772,,,,positive,28005151;772
909,21319,8982,6196,16131923,14969,positive,21319;8982;6196;16131923;14969
910,5362119,3961,,,,positive,5362119;3961
911,60953,216239,,,,positive,60953;216239
912,38904,446556,,,,positive,38904;446556
913,159594,148124,5865,,,positive,159594;148124;5865
914,1031,51167,,,,positive,1031;51167
915,151171,3440,,,,positive,151171;3440
916,60823,54454,,,,positive,60823;54454
917,28457410,6442177,446541,5755,,positive,28457410;6442177;446541;5755
918,1983,5288826,,,,positive,1983;5288826
919,2554,4463,,,,positive,2554;4463
920,16134956,104818,,,,positive,16134956;104818
921,38904,148124,,,,positive,38904;148124
922,54671203,5991,13109,,,positive,54671203;5991;13109
923,6167,47576,,,,positive,6167;47576
924,2391,174,,,,positive,2391;174
925,60953,41867,9887053,28486761,,positive,60953;41867;9887053;28486761
926,772,54678486,,,,positive,772;54678486
927,2907,5743,216326,,,positive,2907;5743;216326
928,2375,6918296,16052011,47576,,positive,2375;6918296;16052011;47576
929,2764,36294,,,,positive,2764;36294
930,62819,28469364,37542,,,positive,62819;28469364;37542
931,4463,35370,,,,positive,4463;35370
932,3672,11319053,,,,positive,3672;11319053
933,6167,392622,,,,positive,6167;392622
934,64039,60825,35370,,,positive,64039;60825;35370
935,5284373,6442177,6509979,445643,,positive,5284373;6442177;6509979;445643
936,2541,4485,,,,positive,2541;4485
937,213039,392622,,,,positive,213039;392622
938,9887712,3476,4091,4829,77999,positive,9887712;3476;4091;4829;77999
939,2244,4829,,,,positive,2244;4829
940,64139,60825,18283,,,positive,64139;60825;18283
941,6322,5280795,,,,positive,6322;5280795
942,2474,2803,3676,,,positive,2474;2803;3676
943,60877,54671008,464205,,,positive,60877;54671008;464205
944,16682734,5323714,54675776,,,positive,16682734;5323714;54675776
945,2767,5311497,,,,positive,2767;5311497
946,5479530,6196,,,,positive,5479530;6196
947,2244,3108,65999,,,positive,2244;3108;65999
948,10324367,28407666,28469364,37542,,positive,10324367;28407666;28469364;37542
949,28477519,657237,24801580,,,positive,28477519;657237;24801580
950,2767,31703,3690,5978,,positive,2767;31703;3690;5978
951,9887053,5386,2723920,26354704,,positive,9887053;5386;2723920;26354704
952,24812758,4091,104818,,,positive,24812758;4091;104818
953,118984454,16136701,,,,positive,118984454;16136701
954,28484833,148124,,,,positive,28484833;148124
955,5743,31703,216326,,,positive,5743;31703;216326
956,9854073,5865,,,,positive,9854073;5865
957,2662,10133,,,,positive,2662;10133
958,216239,5386,1174,,,positive,216239;5386;1174
959,50599,92727,392622,35370,,positive,50599;92727;392622;35370
960,60823,150311,54454,,,positive,60823;150311;54454
961,64139,14052,3767,60825,1046,positive,64139;14052;3767;60825;1046
962,60795,4585,5002,5073,60854,positive,60795;4585;5002;5073;60854
963,71158,146570,,,,positive,71158;146570
964,5280795,118984454,,,,positive,5280795;118984454
965,135242,23576,,,,positive,135242;23576
966,77999,28486691,,,,positive,77999;28486691
967,28457410,28481462,5281078,445643,,positive,28457410;28481462;5281078;445643
968,160051,4091,,,,positive,160051;4091
969,474833,4463,35370,,,positive,474833;4463;35370
970,46930981,5353562,31703,24801580,241903,positive,46930981;5353562;31703;24801580;241903
971,65664,4993,17134,,,positive,65664;4993;17134
972,28469364,37542,24873435,,,positive,28469364;37542;24873435
973,28469364,37542,3010818,,,positive,28469364;37542;3010818
974,5479530,84029,,,,positive,5479530;84029
975,65664,5485198,,,,positive,65664;5485198
976,23676225,5757,28410993,,,positive,23676225;5757;28410993
977,148124,9887053,3081361,,,positive,148124;9887053;3081361
978,33613,84029,4173,4594,,positive,33613;84029;4173;4594
979,4054,77991,,,,positive,4054;77991
980,28477519,445643,,,,positive,28477519;445643
981,38904,36462,,,,positive,38904;36462
982,38904,5565,,,,positive,38904;5565
983,3961,4946,,,,positive,3961;4946
984,6253,30323,9829523,,,positive,6253;30323;9829523
985,4585,5002,60854,,,positive,4585;5002;60854
986,5865,24801580,,,,positive,5865;24801580
987,6083,47528,,,,positive,6083;47528
988,50599,64139,35370,,,positive,50599;64139;35370
989,28485187,149096,,,,positive,28485187;149096
990,45588096,24839622,,,,positive,45588096;24839622
991,3365,60825,4463,18283,,positive,3365;60825;4463;18283
992,6918365,3348,5865,,,positive,6918365;3348;5865
993,4091,5833,,,,positive,4091;5833
994,148192,92727,392622,,,positive,148192;92727;392622
995,25137901,54671203,,,,positive,25137901;54671203
996,3776,702,,,,positive,3776;702
997,1983,11319053,,,,positive,1983;11319053
998,28457410,5284373,5281078,5865,,positive,28457410;5284373;5281078;5865
999,387447,2907,5743,,,positive,387447;2907;5743
1000,126941,5865,24801580,,,positive,126941;5865;24801580
1001,28485692,16132392,,,,positive,28485692;16132392
1002,24801580,38904,60838,,,positive,24801580;38904;60838
1003,2435,5280360,33624,,,positive,2435;5280360;33624
1004,5281004,3083544,5403,,,positive,5281004;3083544;5403
1005,5328904,3883,,,,positive,5328904;3883
1006,65948,130881,,,,positive,65948;130881
1007,25801580,3001322,,,,positive,25801580;3001322
1008,92722,16129703,,,,positive,92722;16129703
1009,60953,60750,9887053,28486761,,positive,60953;60750;9887053;28486761
1010,3821,5288826,,,,positive,3821;5288826
1011,387447,5865,5426,,,positive,387447;5865;5426
1012,387447,5743,216326,,,positive,387447;5743;216326
1013,3152,60835,146570,5656,,positive,3152;60835;146570;5656
1014,24801580,28404133,,,,positive,24801580;28404133
1015,4737,3000715,,,,positive,4737;3000715
1016,126941,54454,28486679,,,positive,126941;54454;28486679
1017,85668777,36314,,,,positive,85668777;36314
1018,28457410,445643,,,,positive,28457410;445643
1019,6253,36462,4212,65015,,positive,6253;36462;4212;65015
1020,2907,3385,126941,,,positive,2907;3385;126941
1021,444036,5755,,,,positive,444036;5755
1022,6741,223382,,,,positive,6741;223382
1023,24839622,65981,,,,positive,24839622;65981
1024,16088021,444020,,,,positive,16088021;444020
1025,6010,5212,,,,positive,6010;5212
1026,60835,3446,,,,positive,60835;3446
1027,2265,28486256,,,,positive,2265;28486256
1028,9444,216239,,,,positive,9444;216239
1029,55245,5282381,,,,positive,55245;5282381
1030,92727,5282452,392622,,,positive,92727;5282452;392622
1031,126941,28486679,,,,positive,126941;28486679
1032,5743,31703,108150,,,positive,5743;31703;108150
1033,3488,4091,11243969,,,positive,3488;4091;11243969
1034,64139,14052,3767,4463,5381226,positive,64139;14052;3767;4463;5381226
1035,28246406,24456,,,,positive,28246406;24456
1036,28484270,5284373,,,,positive,28484270;5284373
1037,2907,5755,,,,positive,2907;5755
1038,31703,216239,,,,positive,31703;216239
1039,5479530,4173,,,,positive,5479530;4173
1040,9827599,5152,,,,positive,9827599;5152
1041,9444,28368378,5311,,,positive,9444;28368378;5311
1042,4829,11243969,,,,positive,4829;11243969
1043,2159,4235,,,,positive,2159;4235
1044,10112,5280795,,,,positive,10112;5280795
1045,5826,4158,,,,positive,5826;4158
1046,451668,3121,,,,positive,451668;3121
1047,5743,24801580,,,,positive,5743;24801580
1048,146570,28469364,37542,,,positive,146570;28469364;37542
1049,2187,104741,,,,positive,2187;104741
1050,16681698,60700,,,,positive,16681698;60700
1051,9444,38904,3121,,,positive,9444;38904;3121
1052,2541,5388962,,,,positive,2541;5388962
1053,28486256,126941,,,,positive,28486256;126941
1054,2162,3639,,,,positive,2162;3639
1055,6230,25074470,,,,positive,6230;25074470
1056,36811,55483,5816,439260,,positive,36811;55483;5816;439260
1057,10280735,772,,,,positive,10280735;772
1058,84029,444036,,,,positive,84029;444036
1059,444,2771,68617,,,positive,444;2771;68617
1060,392622,54682461,,,,positive,392622;54682461
1061,148124,28476488,3001322,,,positive,148124;28476488;3001322
1062,5284373,5281078,5755,,,positive,5284373;5281078;5755
1063,60953,2767,5291,,,positive,60953;2767;5291
1064,2802,68617,,,,positive,2802;68617
1065,516892,94386,,,,positive,516892;94386
1066,2249,3961,,,,positive,2249;3961
1067,85668777,148124,9887053,,,positive,85668777;148124;9887053
1068,60953,176167,,,,positive,60953;176167
1069,444036,44473151,,,,positive,444036;44473151
1070,10280735,25244225,,,,positive,10280735;25244225
1071,16231,2162,54454,65999,,positive,16231;2162;54454;65999
1072,2907,5865,24801580,5978,,positive,2907;5865;24801580;5978
1073,3475,4091,,,,positive,3475;4091
1074,85668777,4212,,,,positive,85668777;4212
1075,3476,24839622,4091,77999,,positive,3476;24839622;4091;77999
1076,444,146570,,,,positive,444;146570
1077,2082,6321424,,,,positive,2082;6321424
1078,468595,443879,,,,positive,468595;443879
1079,2162,3961,,,,positive,2162;3961
1080,33613,84029,4173,,,positive,33613;84029;4173
1081,5284373,28486256,,,,positive,5284373;28486256
1082,5280723,6084,91430,5212,,positive,5280723;6084;91430;5212
1083,24801580,60953,3001322,,,positive,24801580;60953;3001322
1084,123631,5329102,,,,positive,123631;5329102
1085,77999,104818,,,,positive,77999;104818
1086,12035,5755,,,,positive,12035;5755
1087,5816,5754,6741,644077,,positive,5816;5754;6741;644077
1088,150311,938,,,,positive,150311;938
1089,6253,30323,,,,positive,6253;30323
1090,2244,9568614,,,,positive,2244;9568614
1091,2478,2907,6253,30323,9942071,positive,2478;2907;6253;30323;9942071
1092,4585,68617,,,,positive,4585;68617
1093,4636,8695,,,,positive,4636;8695
1094,6741,5865,24801580,,,positive,6741;5865;24801580
1095,37542,45375808,,,,positive,37542;45375808
1096,3385,60838,6006,5329102,,positive,3385;60838;6006;5329102
1097,60953,5743,5743,5790,9887053,positive,60953;5743;5743;5790;9887053
1098,2165,4993,9047,,,positive,2165;4993;9047
1099,28478265,25074470,,,,positive,28478265;25074470
1100,118984454,4091,4369359,,,positive,118984454;4091;4369359
1101,2265,2907,6741,5865,,positive,2265;2907;6741;5865
1102,38904,36314,9910224,,,positive,38904;36314;9910224
1103,5312109,31703,,,,positive,5312109;31703
1104,16134956,4091,4369359,,,positive,16134956;4091;4369359
1105,2733832,62969,,,,positive,2733832;62969
1106,5281040,5755,,,,positive,5281040;5755
1107,60953,148124,41867,,,positive,60953;148124;41867
1108,50599,64139,60825,,,positive,50599;64139;60825
1109,104799,28485549,,,,positive,104799;28485549
1110,448812,25244225,,,,positive,448812;25244225
1111,60953,208908,9887053,,,positive,60953;208908;9887053
1112,165580,76968133,,,,positive,165580;76968133
1113,28404133,37542,45375808,,,positive,28404133;37542;45375808
1114,2767,5743,6037,17548438,,positive,2767;5743;6037;17548438
1115,3033,4594,,,,positive,3033;4594
1116,9933475,23725625,,,,positive,9933475;23725625
1117,71306834,37542,45375808,,,positive,71306834;37542;45375808
1118,444036,28477722,,,,positive,444036;28477722
1119,444,146570,,,,positive,444;146570
1120,60606,36314,,,,positive,60606;36314
1121,644073,5360515,,,,positive,644073;5360515
1122,60795,3121,,,,positive,60795;3121
1123,60953,60838,9887053,,,positive,60953;60838;9887053
1124,60825,64143,,,,positive,60825;64143
1125,3062316,148124,,,,positive,3062316;148124
1126,6442177,60198,,,,positive,6442177;60198
1127,3749,5362129,,,,positive,3749;5362129
1128,28473905,47576,,,,positive,28473905;47576
1129,60823,446157,,,,positive,60823;446157
1130,5479530,441401,,,,positive,5479530;441401
1131,38904,176167,446556,,,positive,38904;176167;446556
1132,5280795,5258,,,,positive,5280795;5258
1133,460612,5755,5426,,,positive,460612;5755;5426
1134,24801580,2767,60750,,,positive,24801580;2767;60750
1135,5493444,3961,,,,positive,5493444;3961
1136,28473905,5381266,,,,positive,28473905;5381266
1137,41684,28469364,37542,,,positive,41684;28469364;37542
1138,156419,5281104,,,,positive,156419;5281104
1139,28485186,54454,,,,positive,28485186;54454
1140,5493381,2973,,,,positive,5493381;2973
1141,55283,5472,,,,positive,55283;5472
1142,126941,223382,,,,positive,126941;223382
1143,644073,5462328,5284596,,,positive,644073;5462328;5284596
1144,119182,2907,36462,,,positive,119182;2907;36462
1145,675180,28410993,,,,positive,675180;28410993
1146,65664,447043,,,,positive,65664;447043
1147,60953,2767,3385,3001322,,positive,60953;2767;3385;3001322
1148,38904,36462,60838,9887053,,positive,38904;36462;60838;9887053
1149,9821849,5865,,,,positive,9821849;5865
1150,2244,938,,,,positive,2244;938
1151,11125,5070,,,,positive,11125;5070
1152,5284596,5284603,,,,positive,5284596;5284603
1153,28469364,37542,45375808,,,positive,28469364;37542;45375808
1154,6604200,5329,5578,,,positive,6604200;5329;5578
1155,65664,2719,,,,positive,65664;2719
1156,60606,9876378,,,,positive,60606;9876378
1157,387447,126941,445643,,,positive,387447;126941;445643
1158,60750,5386,,,,positive,60750;5386
1159,150311,938,54454,,,positive,150311;938;54454
1160,24801580,60953,60838,,,positive,24801580;60953;60838
1161,24801580,104799,,,,positive,24801580;104799
1162,2764,5329,5578,,,positive,2764;5329;5578
1163,3961,71301,,,,positive,3961;71301
1164,6253,5291,71306834,,,positive,6253;5291;71306834
1165,5284549,5280360,33624,,,positive,5284549;5280360;33624
1166,3476,118984445,4091,,,positive,3476;118984445;4091
1167,60953,2767,41867,,,positive,60953;2767;41867
1168,28457410,5284373,6442177,,,positive,28457410;5284373;6442177
1169,444036,5281040,,,,positive,444036;5281040
1170,36462,159324,,,,positive,36462;159324
1171,2767,123631,446556,,,positive,2767;123631;446556
1172,28483092,656665,,,,positive,28483092;656665
1173,28484833,5743,148124,,,positive,28484833;5743;148124
1174,216239,5329102,,,,positive,216239;5329102
1175,2907,31703,208908,36314,3001322,positive,2907;31703;208908;36314;3001322
1176,4054,5280795,,,,positive,4054;5280795
1177,3339,9831414,,,,positive,3339;9831414
1178,5281078,445643,,,,positive,5281078;445643
1179,10112,5280795,68740,,,positive,10112;5280795;68740
1180,60198,2733526,,,,positive,60198;2733526
1181,3878,43815,,,,positive,3878;43815
